route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
3_1107,3_1371_2443_28_1107_31,3_76849_1371,,0,3_1107_I
3_1107,3_1371_2443_28_1107_31,3_76851_1371,,1,3_1107_V
3_1107,3_1371_2443_28_1107_31,3_76852_1371,,0,3_1107_I
3_1107,3_1371_2443_28_1107_31,3_76854_1371,,0,3_1107_I
3_1107,3_1371_2443_28_1107_31,3_76856_1371,,0,3_1107_I
3_1107,3_1371_2443_28_1107_31,3_76858_1371,,0,3_1107_I
3_1107,3_1371_2443_28_1107_31,3_76860_1371,,0,3_1107_I
3_1107,3_1371_2443_28_1107_31,3_76862_1371,,1,3_1107_V
3_1107,3_1371_2443_28_1107_31,3_76864_1371,,1,3_1107_V
3_1107,3_1371_2443_28_1107_31,3_76866_1371,,1,3_1107_V
3_1107,3_1371_2443_28_1107_31,3_76868_1371,,1,3_1107_V
3_1107,3_1371_2443_28_1107_31,3_76870_1371,,1,3_1107_V
3_1107,3_1371_2443_28_1107_31,3_76872_1371,,1,3_1107_V
3_1107,3_1371_2443_28_1107_31,3_76874_1371,,1,3_1107_V
3_1107,3_1371_2443_28_1107_31,3_76876_1371,,1,3_1107_V
3_1107,3_1371_2443_28_1107_31,3_76877_1371,,0,3_1107_I
3_1107,3_1371_2443_28_1107_31,3_76878_1371,,0,3_1107_I
3_1107,3_1371_2443_28_1107_31,3_76879_1371,,0,3_1107_I
3_1107,3_1371_2443_28_1107_31,3_76880_1371,,0,3_1107_I
3_1107,3_1371_2443_28_1107_31,3_76881_1371,,0,3_1107_I
3_1107,3_1371_2443_28_1107_31,3_76882_1371,,0,3_1107_I
3_1107,3_1371_2443_28_1107_31,3_76883_1371,,0,3_1107_I
3_1107,3_1371_2443_28_1107_31,3_76884_1371,,0,3_1107_I
3_1107,3_1371_2443_28_1107_31,3_76885_1371,,1,3_1107_V
3_1107,3_1371_2443_28_1107_31,3_76886_1371,,1,3_1107_V
3_1107,3_1371_2443_28_1107_31,3_76887_1371,,1,3_1107_V
3_1107,3_1371_2443_28_1107_31,3_76888_1371,,1,3_1107_V
3_1107,3_1371_2443_28_1107_31,3_76889_1371,,1,3_1107_V
3_1107,3_1371_2443_28_1107_31,3_76890_1371,,1,3_1107_V
3_1107,3_1371_2443_28_1107_31,3_76891_1371,,1,3_1107_V
3_1107,3_1371_2443_28_1107_31,3_76892_1371,,1,3_1107_V
3_1107,3_1371_2446_28_1107_32,3_76921_1371,,0,3_1107_I
3_1107,3_1371_2446_28_1107_32,3_76922_1371,,0,3_1107_I
3_1107,3_1371_2446_28_1107_32,3_76923_1371,,0,3_1107_I
3_1107,3_1371_2446_28_1107_32,3_76924_1371,,0,3_1107_I
3_1107,3_1371_2446_28_1107_32,3_76925_1371,,0,3_1107_I
3_1107,3_1371_2446_28_1107_32,3_76926_1371,,0,3_1107_I
3_1107,3_1371_2446_28_1107_32,3_76927_1371,,0,3_1107_I
3_1107,3_1371_2446_28_1107_32,3_76928_1371,,0,3_1107_I
3_1107,3_1371_2446_28_1107_32,3_76929_1371,,0,3_1107_I
3_1107,3_1371_2446_28_1107_32,3_76930_1371,,1,3_1107_V
3_1107,3_1371_2446_28_1107_32,3_76931_1371,,0,3_1107_I
3_1107,3_1371_2446_28_1107_32,3_76932_1371,,0,3_1107_I
3_1107,3_1371_2446_28_1107_32,3_76933_1371,,0,3_1107_I
3_1107,3_1371_2446_28_1107_32,3_76934_1371,,0,3_1107_I
3_1107,3_1371_2446_28_1107_32,3_76935_1371,,0,3_1107_I
3_1107,3_1371_2446_28_1107_32,3_76936_1371,,0,3_1107_I
3_1107,3_1371_2446_28_1107_32,3_76937_1371,,1,3_1107_V
3_1107,3_1371_2446_28_1107_32,3_76938_1371,,1,3_1107_V
3_1107,3_1371_2446_28_1107_32,3_76939_1371,,1,3_1107_V
3_1107,3_1371_2446_28_1107_32,3_76940_1371,,1,3_1107_V
3_1107,3_1371_2446_28_1107_32,3_76941_1371,,1,3_1107_V
3_1107,3_1371_2446_28_1107_32,3_76942_1371,,1,3_1107_V
3_1107,3_1371_2446_28_1107_32,3_76943_1371,,1,3_1107_V
3_1107,3_1371_2446_28_1107_32,3_76944_1371,,1,3_1107_V
3_1107,3_1371_2446_28_1107_32,3_76945_1371,,1,3_1107_V
3_1107,3_1371_2446_28_1107_32,3_76946_1371,,1,3_1107_V
3_1107,3_1371_2446_28_1107_32,3_76947_1371,,1,3_1107_V
3_1107,3_1371_2446_28_1107_32,3_76948_1371,,1,3_1107_V
3_1107,3_1371_2446_28_1107_32,3_76949_1371,,1,3_1107_V
3_1107,3_1371_2446_28_1107_32,3_76950_1371,,1,3_1107_V
3_1107,3_1371_2447_28_1107_128,3_76951_1371,,0,3_1107_I
3_1107,3_1371_2447_28_1107_128,3_76952_1371,,0,3_1107_I
3_1107,3_1371_2447_28_1107_128,3_76953_1371,,0,3_1107_I
3_1107,3_1371_2447_28_1107_128,3_76954_1371,,0,3_1107_I
3_1107,3_1371_2447_28_1107_128,3_76955_1371,,0,3_1107_I
3_1107,3_1371_2447_28_1107_128,3_76956_1371,,0,3_1107_I
3_1107,3_1371_2447_28_1107_128,3_76957_1371,,0,3_1107_I
3_1107,3_1371_2447_28_1107_128,3_76958_1371,,1,3_1107_V
3_1107,3_1371_2447_28_1107_128,3_76959_1371,,0,3_1107_I
3_1107,3_1371_2447_28_1107_128,3_76960_1371,,0,3_1107_I
3_1107,3_1371_2447_28_1107_128,3_76961_1371,,0,3_1107_I
3_1107,3_1371_2447_28_1107_128,3_76962_1371,,0,3_1107_I
3_1107,3_1371_2447_28_1107_128,3_76963_1371,,0,3_1107_I
3_1107,3_1371_2447_28_1107_128,3_76964_1371,,0,3_1107_I
3_1107,3_1371_2447_28_1107_128,3_76965_1371,,1,3_1107_V
3_1107,3_1371_2447_28_1107_128,3_76966_1371,,1,3_1107_V
3_1107,3_1371_2447_28_1107_128,3_76967_1371,,1,3_1107_V
3_1107,3_1371_2447_28_1107_128,3_76968_1371,,1,3_1107_V
3_1107,3_1371_2447_28_1107_128,3_76969_1371,,1,3_1107_V
3_1107,3_1371_2447_28_1107_128,3_76970_1371,,1,3_1107_V
3_1107,3_1371_2447_28_1107_128,3_76971_1371,,1,3_1107_V
3_1107,3_1371_2447_28_1107_128,3_76972_1371,,1,3_1107_V
3_1107,3_1371_2447_28_1107_128,3_76973_1371,,1,3_1107_V
3_1107,3_1371_2447_28_1107_128,3_76974_1371,,1,3_1107_V
3_1107,3_1371_2447_28_1107_128,3_76975_1371,,1,3_1107_V
3_1107,3_1371_2447_28_1107_128,3_76976_1371,,1,3_1107_V
3_1076,3_1347_2454_29_1076_31,3_77181_1347,,0,3_1076_I
3_1076,3_1347_2454_29_1076_31,3_77182_1347,,1,3_1076_V
3_1076,3_1347_2454_29_1076_31,3_77183_1347,,0,3_1076_I
3_1076,3_1347_2454_29_1076_31,3_77184_1347,,0,3_1076_I
3_1076,3_1347_2454_29_1076_31,3_77185_1347,,0,3_1076_I
3_1076,3_1347_2454_29_1076_31,3_77186_1347,,0,3_1076_I
3_1076,3_1347_2454_29_1076_31,3_77187_1347,,0,3_1076_I
3_1076,3_1347_2454_29_1076_31,3_77188_1347,,0,3_1076_I
3_1076,3_1347_2454_29_1076_31,3_77189_1347,,0,3_1076_I
3_1076,3_1347_2454_29_1076_31,3_77190_1347,,0,3_1076_I
3_1076,3_1347_2454_29_1076_31,3_77191_1347,,0,3_1076_I
3_1076,3_1347_2454_29_1076_31,3_77192_1347,,0,3_1076_I
3_1076,3_1347_2454_29_1076_31,3_77193_1347,,0,3_1076_I
3_1076,3_1347_2454_29_1076_31,3_77194_1347,,0,3_1076_I
3_1076,3_1347_2454_29_1076_31,3_77195_1347,,0,3_1076_I
3_1076,3_1347_2454_29_1076_31,3_77196_1347,,0,3_1076_I
3_1076,3_1347_2454_29_1076_31,3_77197_1347,,0,3_1076_I
3_1076,3_1347_2454_29_1076_31,3_77198_1347,,1,3_1076_V
3_1076,3_1347_2454_29_1076_31,3_77199_1347,,1,3_1076_V
3_1076,3_1347_2454_29_1076_31,3_77200_1347,,1,3_1076_V
3_1076,3_1347_2454_29_1076_31,3_77201_1347,,1,3_1076_V
3_1076,3_1347_2454_29_1076_31,3_77202_1347,,1,3_1076_V
3_1076,3_1347_2454_29_1076_31,3_77203_1347,,1,3_1076_V
3_1076,3_1347_2454_29_1076_31,3_77204_1347,,1,3_1076_V
3_1076,3_1347_2454_29_1076_31,3_77205_1347,,1,3_1076_V
3_1076,3_1347_2454_29_1076_31,3_77206_1347,,1,3_1076_V
3_1076,3_1347_2454_29_1076_31,3_77207_1347,,1,3_1076_V
3_1076,3_1347_2454_29_1076_31,3_77208_1347,,1,3_1076_V
3_1076,3_1347_2454_29_1076_31,3_77209_1347,,1,3_1076_V
3_1076,3_1347_2454_29_1076_31,3_77210_1347,,1,3_1076_V
3_1076,3_1347_2454_29_1076_31,3_77211_1347,,1,3_1076_V
3_1077,3_1348_2455_29_1077_1,3_77212_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77213_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77214_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77215_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77216_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77217_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77218_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77219_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77220_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77221_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77222_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77223_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77224_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77225_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77226_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77227_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77228_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77229_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77230_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77231_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77232_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77233_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77234_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77235_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77236_1348,,0,3_1077_I
3_1077,3_1348_2455_29_1077_1,3_77237_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77238_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77239_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77240_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77241_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77242_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77243_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77244_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77245_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77246_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77247_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77248_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77249_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77250_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77251_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77252_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77253_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77254_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77255_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77256_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77257_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77258_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77259_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77260_1348,,1,3_1077_V
3_1077,3_1348_2455_29_1077_1,3_77261_1348,,1,3_1077_V
3_875,3_1225_2477_33_875_160,3_78056_1225,,0,3_875_I
3_875,3_1225_2477_33_875_160,3_78057_1225,,1,3_875_V
3_875,3_1225_2477_33_875_160,3_78058_1225,,0,3_875_I
3_875,3_1225_2477_33_875_160,3_78059_1225,,0,3_875_I
3_875,3_1225_2477_33_875_160,3_78060_1225,,0,3_875_I
3_875,3_1225_2477_33_875_160,3_78061_1225,,0,3_875_I
3_875,3_1225_2477_33_875_160,3_78062_1225,,0,3_875_I
3_875,3_1225_2477_33_875_160,3_78063_1225,,0,3_875_I
3_875,3_1225_2477_33_875_160,3_78064_1225,,1,3_875_V
3_875,3_1225_2477_33_875_160,3_78065_1225,,1,3_875_V
3_875,3_1225_2477_33_875_160,3_78066_1225,,1,3_875_V
3_875,3_1225_2477_33_875_160,3_78067_1225,,1,3_875_V
3_875,3_1225_2477_33_875_160,3_78068_1225,,1,3_875_V
3_875,3_1225_2477_33_875_160,3_78069_1225,,1,3_875_V
3_875,3_1225_2478_33_875_31,3_78070_1225,,0,3_875_I
3_875,3_1225_2478_33_875_31,3_78071_1225,,1,3_875_V
3_875,3_1225_2478_33_875_31,3_78072_1225,,0,3_875_I
3_875,3_1225_2478_33_875_31,3_78073_1225,,0,3_875_I
3_875,3_1225_2478_33_875_31,3_78074_1225,,0,3_875_I
3_875,3_1225_2478_33_875_31,3_78075_1225,,0,3_875_I
3_875,3_1225_2478_33_875_31,3_78076_1225,,0,3_875_I
3_875,3_1225_2478_33_875_31,3_78077_1225,,0,3_875_I
3_875,3_1225_2478_33_875_31,3_78078_1225,,0,3_875_I
3_875,3_1225_2478_33_875_31,3_78079_1225,,0,3_875_I
3_875,3_1225_2478_33_875_31,3_78080_1225,,1,3_875_V
3_875,3_1225_2478_33_875_31,3_78081_1225,,1,3_875_V
3_875,3_1225_2478_33_875_31,3_78082_1225,,1,3_875_V
3_875,3_1225_2478_33_875_31,3_78083_1225,,1,3_875_V
3_875,3_1225_2478_33_875_31,3_78084_1225,,1,3_875_V
3_875,3_1225_2478_33_875_31,3_78085_1225,,1,3_875_V
3_875,3_1225_2478_33_875_31,3_78086_1225,,1,3_875_V
3_875,3_1225_2478_33_875_31,3_78087_1225,,1,3_875_V
3_875,3_1225_2478_33_875_31,3_78088_1225,,1,3_875_V
3_958,3_1230_2480_29_958_128,3_78127_1230,,0,3_958_I
3_958,3_1230_2480_29_958_128,3_78128_1230,,1,3_958_V
3_958,3_1230_2480_29_958_128,3_78129_1230,,1,3_958_V
3_958,3_1230_2480_29_958_128,3_78130_1230,,1,3_958_V
3_958,3_1230_2480_29_958_128,3_78131_1230,,1,3_958_V
3_958,3_1230_2480_29_958_128,3_78132_1230,,1,3_958_V
3_958,3_1230_2480_29_958_128,3_78137_1230,,0,3_958_I
3_958,3_1230_2480_29_958_128,3_78138_1230,,0,3_958_I
3_958,3_1230_2480_29_958_128,3_78139_1230,,0,3_958_I
3_958,3_1230_2480_29_958_128,3_78140_1230,,0,3_958_I
3_1100,3_1061_2275_28_1100_31,3_78920_1061,,0,3_1100_I
3_1100,3_1061_2275_28_1100_31,3_78936_1061,,0,3_1100_I
3_1100,3_1061_2275_28_1100_31,3_78937_1061,,0,3_1100_I
3_1100,3_1061_2275_28_1100_31,3_78938_1061,,0,3_1100_I
3_1100,3_1061_2275_28_1100_31,3_78939_1061,,0,3_1100_I
3_1100,3_1061_2275_28_1100_31,3_78940_1061,,0,3_1100_I
3_1100,3_1061_2275_28_1100_31,3_78941_1061,,0,3_1100_I
3_1100,3_1061_2275_28_1100_31,3_78942_1061,,0,3_1100_I
3_1100,3_1061_2275_28_1100_31,3_78943_1061,,0,3_1100_I
3_1100,3_1061_2275_28_1100_31,3_78944_1061,,0,3_1100_I
3_1100,3_1061_2275_28_1100_31,3_78945_1061,,0,3_1100_I
3_1100,3_1061_2275_28_1100_31,3_78946_1061,,0,3_1100_I
3_1100,3_1061_2275_28_1100_31,3_78947_1061,,0,3_1100_I
3_1100,3_1061_2275_28_1100_31,3_78948_1061,,0,3_1100_I
3_1100,3_1061_2275_28_1100_31,3_78949_1061,,0,3_1100_I
3_1100,3_1061_2275_28_1100_31,3_78950_1061,,0,3_1100_I
3_1100,3_1061_2276_28_1100_32,3_78951_1061,,0,3_1100_I
3_1100,3_1061_2276_28_1100_32,3_78952_1061,,0,3_1100_I
3_1100,3_1061_2276_28_1100_32,3_78953_1061,,0,3_1100_I
3_1100,3_1061_2276_28_1100_32,3_78954_1061,,0,3_1100_I
3_1100,3_1061_2276_28_1100_32,3_78955_1061,,0,3_1100_I
3_1100,3_1061_2276_28_1100_32,3_78956_1061,,0,3_1100_I
3_1100,3_1061_2276_28_1100_32,3_78957_1061,,0,3_1100_I
3_1100,3_1061_2276_28_1100_32,3_78958_1061,,0,3_1100_I
3_1100,3_1061_2276_28_1100_32,3_78959_1061,,0,3_1100_I
3_1100,3_1061_2276_28_1100_32,3_78960_1061,,0,3_1100_I
3_1100,3_1061_2276_28_1100_32,3_78961_1061,,0,3_1100_I
3_1100,3_1061_2276_28_1100_32,3_78962_1061,,0,3_1100_I
3_1100,3_1061_2276_28_1100_32,3_78963_1061,,0,3_1100_I
3_1100,3_1061_2276_28_1100_32,3_78964_1061,,0,3_1100_I
3_1100,3_1061_2276_28_1100_32,3_78965_1061,,0,3_1100_I
3_1100,3_1061_2277_28_1100_128,3_78966_1061,,0,3_1100_I
3_1100,3_1061_2277_28_1100_128,3_78967_1061,,0,3_1100_I
3_1100,3_1061_2277_28_1100_128,3_78968_1061,,0,3_1100_I
3_1100,3_1061_2277_28_1100_128,3_78969_1061,,0,3_1100_I
3_1100,3_1061_2277_28_1100_128,3_78970_1061,,0,3_1100_I
3_1100,3_1061_2277_28_1100_128,3_78971_1061,,0,3_1100_I
3_1100,3_1061_2277_28_1100_128,3_78972_1061,,0,3_1100_I
3_1100,3_1061_2277_28_1100_128,3_78973_1061,,0,3_1100_I
3_867,3_1368_2112_29_867_32,3_78980_1368,,1,3_867_V
3_958,3_1230_2494_29_958_63,3_79101_1230,,0,3_958_I
3_958,3_1230_2494_29_958_63,3_79102_1230,,1,3_958_V
3_958,3_1230_2494_29_958_63,3_79103_1230,,1,3_958_V
3_958,3_1230_2494_29_958_63,3_79108_1230,,0,3_958_I
3_958,3_1230_2494_29_958_63,3_79121_1230,,0,3_958_I
3_958,3_1230_2494_29_958_63,3_79122_1230,,0,3_958_I
3_958,3_1230_2494_29_958_63,3_79123_1230,,0,3_958_I
3_958,3_1230_2494_29_958_63,3_79124_1230,,0,3_958_I
3_958,3_1230_2494_29_958_63,3_79125_1230,,0,3_958_I
3_958,3_1230_2494_29_958_63,3_79126_1230,,0,3_958_I
3_958,3_1230_2494_29_958_63,3_79127_1230,,0,3_958_I
3_958,3_1230_2494_29_958_63,3_79128_1230,,1,3_958_V
3_958,3_1230_2494_29_958_63,3_79129_1230,,1,3_958_V
3_958,3_1230_2494_29_958_63,3_79130_1230,,1,3_958_V
3_958,3_1230_2494_29_958_63,3_79131_1230,,1,3_958_V
3_958,3_1230_2494_29_958_63,3_79132_1230,,1,3_958_V
3_958,3_1230_2494_29_958_63,3_79133_1230,,1,3_958_V
3_958,3_1230_2494_29_958_63,3_79134_1230,,1,3_958_V
3_1027,3_1186_2496_29_1027_31,3_79215_1186,,0,3_1027_I
3_1027,3_1186_2496_29_1027_31,3_79216_1186,,0,3_1027_I
3_1027,3_1186_2496_29_1027_31,3_79217_1186,,0,3_1027_I
3_1027,3_1186_2496_29_1027_31,3_79218_1186,,0,3_1027_I
3_1027,3_1186_2496_29_1027_31,3_79219_1186,,1,3_1027_V
3_1027,3_1186_2496_29_1027_31,3_79220_1186,,1,3_1027_V
3_1027,3_1186_2496_29_1027_31,3_79221_1186,,1,3_1027_V
3_1027,3_1186_2496_29_1027_31,3_79222_1186,,1,3_1027_V
3_1027,3_1186_2497_29_1027_32,3_79223_1186,,0,3_1027_I
3_1027,3_1186_2497_29_1027_32,3_79224_1186,,1,3_1027_V
3_710,3_1236_2502_29_710_31,3_79428_1236,,0,3_710_I
3_710,3_1236_2502_29_710_31,3_79429_1236,,1,3_710_V
3_710,3_1236_2502_29_710_31,3_79430_1236,,0,3_710_I
3_710,3_1236_2502_29_710_31,3_79431_1236,,0,3_710_I
3_710,3_1236_2502_29_710_31,3_79432_1236,,1,3_710_V
3_710,3_1236_2502_29_710_31,3_79433_1236,,1,3_710_V
3_710,3_1236_2503_29_710_32,3_79434_1236,,0,3_710_I
3_710,3_1236_2503_29_710_32,3_79435_1236,,1,3_710_V
3_1116,3_1253_2531_29_1116_191,3_80641_1253,,0,3_1116_I
3_1116,3_1253_2531_29_1116_191,3_80642_1253,,0,3_1116_I
3_1116,3_1253_2531_29_1116_191,3_80643_1253,,0,3_1116_I
3_1116,3_1253_2531_29_1116_191,3_80644_1253,,0,3_1116_I
3_1116,3_1253_2531_29_1116_191,3_80645_1253,,0,3_1116_I
3_1116,3_1253_2531_29_1116_191,3_80646_1253,,0,3_1116_I
3_1116,3_1253_2531_29_1116_191,3_80647_1253,,0,3_1116_I
3_1116,3_1253_2531_29_1116_191,3_80648_1253,,0,3_1116_I
3_1116,3_1253_2531_29_1116_191,3_80649_1253,,0,3_1116_I
3_1116,3_1253_2531_29_1116_191,3_80650_1253,,0,3_1116_I
3_1116,3_1253_2531_29_1116_191,3_80651_1253,,0,3_1116_I
3_1116,3_1253_2531_29_1116_191,3_80652_1253,,0,3_1116_I
3_1116,3_1253_2531_29_1116_191,3_80653_1253,,0,3_1116_I
3_1116,3_1253_2531_29_1116_191,3_80654_1253,,0,3_1116_I
3_1116,3_1253_2531_29_1116_191,3_80655_1253,,0,3_1116_I
3_1116,3_1253_2531_29_1116_191,3_80656_1253,,1,3_1116_V
3_1116,3_1253_2531_29_1116_191,3_80657_1253,,1,3_1116_V
3_1116,3_1253_2531_29_1116_191,3_80658_1253,,1,3_1116_V
3_1116,3_1253_2531_29_1116_191,3_80659_1253,,1,3_1116_V
3_1116,3_1253_2531_29_1116_191,3_80660_1253,,1,3_1116_V
3_1116,3_1253_2531_29_1116_191,3_80661_1253,,1,3_1116_V
3_1116,3_1253_2531_29_1116_191,3_80662_1253,,1,3_1116_V
3_1116,3_1253_2531_29_1116_191,3_80663_1253,,1,3_1116_V
3_1116,3_1253_2531_29_1116_191,3_80664_1253,,1,3_1116_V
3_1116,3_1253_2531_29_1116_191,3_80665_1253,,1,3_1116_V
3_1116,3_1253_2531_29_1116_191,3_80666_1253,,1,3_1116_V
3_1116,3_1253_2531_29_1116_191,3_80667_1253,,1,3_1116_V
3_1116,3_1253_2531_29_1116_191,3_80668_1253,,1,3_1116_V
3_1116,3_1253_2531_29_1116_191,3_80669_1253,,1,3_1116_V
3_1116,3_1253_2531_29_1116_191,3_80670_1253,,1,3_1116_V
3_1117,3_1254_2532_29_1117_31,3_80671_1254,,0,3_1117_I
3_1117,3_1254_2532_29_1117_31,3_80672_1254,,0,3_1117_I
3_1117,3_1254_2532_29_1117_31,3_80673_1254,,0,3_1117_I
3_1117,3_1254_2532_29_1117_31,3_80674_1254,,0,3_1117_I
3_1117,3_1254_2532_29_1117_31,3_80675_1254,,0,3_1117_I
3_1117,3_1254_2532_29_1117_31,3_80676_1254,,0,3_1117_I
3_1117,3_1254_2532_29_1117_31,3_80677_1254,,0,3_1117_I
3_1117,3_1254_2532_29_1117_31,3_80678_1254,,0,3_1117_I
3_1117,3_1254_2532_29_1117_31,3_80679_1254,,0,3_1117_I
3_1117,3_1254_2532_29_1117_31,3_80680_1254,,1,3_1117_V
3_1117,3_1254_2532_29_1117_31,3_80681_1254,,1,3_1117_V
3_1117,3_1254_2532_29_1117_31,3_80682_1254,,1,3_1117_V
3_1117,3_1254_2532_29_1117_31,3_80683_1254,,1,3_1117_V
3_1117,3_1254_2532_29_1117_31,3_80684_1254,,1,3_1117_V
3_1117,3_1254_2532_29_1117_31,3_80685_1254,,1,3_1117_V
3_1117,3_1254_2532_29_1117_31,3_80686_1254,,1,3_1117_V
3_1117,3_1254_2532_29_1117_31,3_80687_1254,,1,3_1117_V
3_1117,3_1254_2532_29_1117_31,3_80688_1254,,1,3_1117_V
3_1117,3_1254_2532_29_1117_31,3_80689_1254,,1,3_1117_V
3_1032,3_1258_2538_25_1032_31,3_80916_1258,,0,3_1032_I
3_1032,3_1258_2538_25_1032_31,3_80917_1258,,1,3_1032_V
3_1032,3_1258_2538_25_1032_31,3_80918_1258,,0,3_1032_I
3_1032,3_1258_2538_25_1032_31,3_80919_1258,,0,3_1032_I
3_1032,3_1258_2538_25_1032_31,3_80920_1258,,0,3_1032_I
3_1032,3_1258_2538_25_1032_31,3_80921_1258,,0,3_1032_I
3_1032,3_1258_2538_25_1032_31,3_80922_1258,,0,3_1032_I
3_1032,3_1258_2538_25_1032_31,3_80923_1258,,0,3_1032_I
3_1032,3_1258_2538_25_1032_31,3_80924_1258,,1,3_1032_V
3_1032,3_1258_2538_25_1032_31,3_80925_1258,,1,3_1032_V
3_1032,3_1258_2538_25_1032_31,3_80926_1258,,1,3_1032_V
3_1032,3_1258_2538_25_1032_31,3_80927_1258,,1,3_1032_V
3_1032,3_1258_2538_25_1032_31,3_80928_1258,,1,3_1032_V
3_1032,3_1258_2538_25_1032_31,3_80929_1258,,1,3_1032_V
3_1102,3_1257_2541_25_1102_31,3_80930_1257,,0,3_1102_I
3_1102,3_1257_2541_25_1102_31,3_80931_1257,,0,3_1102_I
3_1102,3_1257_2541_25_1102_31,3_80932_1257,,0,3_1102_I
3_1102,3_1257_2541_25_1102_31,3_80933_1257,,0,3_1102_I
3_1102,3_1257_2541_25_1102_31,3_80934_1257,,1,3_1102_V
3_1102,3_1257_2541_25_1102_31,3_80935_1257,,1,3_1102_V
3_1102,3_1257_2541_25_1102_31,3_80936_1257,,1,3_1102_V
3_1102,3_1257_2541_25_1102_31,3_80937_1257,,1,3_1102_V
3_1113,3_1364_2550_29_1113_31,3_81092_1364,,0,3_1113_I
3_1113,3_1364_2550_29_1113_31,3_81094_1364,,0,3_1113_I
3_1113,3_1364_2550_29_1113_31,3_81096_1364,,0,3_1113_I
3_1113,3_1364_2550_29_1113_31,3_81097_1364,,0,3_1113_I
3_1113,3_1364_2550_29_1113_31,3_81098_1364,,0,3_1113_I
3_1113,3_1364_2550_29_1113_31,3_81099_1364,,0,3_1113_I
3_1113,3_1364_2550_29_1113_31,3_81100_1364,,0,3_1113_I
3_1113,3_1364_2550_29_1113_31,3_81101_1364,,0,3_1113_I
3_1113,3_1364_2550_29_1113_31,3_81102_1364,,0,3_1113_I
3_1113,3_1364_2550_29_1113_31,3_81103_1364,,0,3_1113_I
3_1113,3_1364_2550_29_1113_31,3_81104_1364,,0,3_1113_I
3_1113,3_1364_2550_29_1113_31,3_81105_1364,,1,3_1113_V
3_1113,3_1364_2551_29_1113_32,3_81116_1364,,0,3_1113_I
3_1113,3_1364_2551_29_1113_32,3_81117_1364,,0,3_1113_I
3_1113,3_1364_2551_29_1113_32,3_81118_1364,,1,3_1113_V
