route_id,service_id,trip_id,trip_headsign,trip_short_name,shape_id,direction_id,wheelchair_accessible,bikes_allowed
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_154,Albolote,,2,1,1,1
L1,L1ViernesInvierno25,IDAL1ViernesInvierno25_144,Armilla,,1,0,1,1
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_155,Albolote,,2,1,1,1
L1,L1ViernesInvierno25,IDAL1ViernesInvierno25_145,Armilla,,1,0,1,1
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_156,Albolote,,2,1,1,1
L1,L1ViernesInvierno25,IDAL1ViernesInvierno25_146,Armilla,,1,0,1,1
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_157,Albolote,,2,1,1,1
L1,L1ViernesInvierno25,IDAL1ViernesInvierno25_147,Armilla,,1,0,1,1
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_158,Albolote,,2,1,1,1
L1,L1ViernesInvierno25,IDAL1ViernesInvierno25_148,Armilla,,1,0,1,1
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_159,Albolote,,2,1,1,1
L1,L1ViernesInvierno25,IDAL1ViernesInvierno25_149,Armilla,,1,0,1,1
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_160,Albolote,,2,1,1,1
L1,L1ViernesInvierno25,IDAL1ViernesInvierno25_150,Armilla,,1,0,1,1
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_161,Albolote,,2,1,1,1
L1,L1ViernesInvierno25,IDAL1ViernesInvierno25_151,Armilla,,1,0,1,1
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_162,Albolote,,2,1,1,1
L1,L1ViernesInvierno25,IDAL1ViernesInvierno25_152,Armilla,,1,0,1,1
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_163,Albolote,,2,1,1,1
L1,L1ViernesInvierno25,IDAL1ViernesInvierno25_153,Armilla,,1,0,1,1
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_164,Albolote,,2,1,1,1
L1,L1ViernesInvierno25,IDAL1ViernesInvierno25_154,Armilla,,1,0,1,1
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_165,Albolote,,2,1,1,1
L1,L1ViernesInvierno25,IDAL1ViernesInvierno25_155,Armilla,,1,0,1,1
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_166,Albolote,,2,1,1,1
L1,L1ViernesInvierno25,IDAL1ViernesInvierno25_156,Armilla,,1,0,1,1
L1,L1ViernesInvierno25,IDAL1ViernesInvierno25_157,Armilla,,1,0,1,1
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_167,Albolote,,2,1,1,1
L1,L1ViernesInvierno25,IDAL1ViernesInvierno25_158,Armilla,,1,0,1,1
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_168,Albolote,,2,1,1,1
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_169,Albolote,,2,1,1,1
L1,L1ViernesInvierno25,IDAL1ViernesInvierno25_159,Armilla,,1,0,1,1
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_170,Albolote,,2,1,1,1
L1,L1ViernesInvierno25,IDAL1ViernesInvierno25_160,Armilla,,1,0,1,1
L1,L1ViernesInvierno25,VUELTAL1ViernesInvierno25_171,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_1,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_1,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_2,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_2,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_3,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_3,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_4,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_4,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_5,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_5,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_6,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_6,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_7,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_7,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_8,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_8,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_9,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_9,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_10,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_10,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_11,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_11,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_12,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_12,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_13,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_13,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_14,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_14,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_15,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_15,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_16,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_16,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_17,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_17,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_18,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_18,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_19,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_19,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_20,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_20,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_21,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_21,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_22,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_22,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_23,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_23,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_24,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_24,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_25,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_25,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_26,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_26,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_27,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_27,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_28,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_28,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_29,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_29,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_30,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_30,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_31,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_31,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_32,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_32,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_33,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_33,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_34,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_34,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_35,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_35,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_36,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_36,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_37,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_37,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_38,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_38,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_39,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_39,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_40,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_40,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_41,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_41,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_42,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_42,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_43,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_43,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_44,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_44,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_45,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_45,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_46,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_46,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_47,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_47,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_48,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_48,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_49,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_49,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_50,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_50,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_51,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_51,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_52,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_52,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_53,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_53,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_54,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_54,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_55,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_55,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_56,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_56,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_57,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_57,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_58,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_58,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_59,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_59,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_60,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_60,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_61,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_61,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_62,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_62,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_63,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_63,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_64,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_65,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_64,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_66,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_65,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_67,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_66,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_68,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_67,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_69,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_68,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_70,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_69,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_71,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_70,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_72,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_71,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_73,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_72,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_74,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_73,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_75,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_76,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_74,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_77,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_75,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_78,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_76,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_79,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_77,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_80,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_78,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_81,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_79,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_82,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_80,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_83,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_81,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_84,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_82,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_85,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_83,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_86,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_87,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_84,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_88,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_89,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_85,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_90,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_86,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_91,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_87,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_92,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_88,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_93,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_89,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_94,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_90,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_95,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_91,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_96,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_97,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_92,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_98,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_93,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_99,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_94,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_100,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_95,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_101,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_96,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_102,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_97,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_103,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_98,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_104,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_99,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_105,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_100,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_106,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_101,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_107,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_108,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_102,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_109,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_103,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_110,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_104,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_111,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_105,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_112,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_113,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_106,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_114,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_107,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_115,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_108,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_116,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_109,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_117,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_110,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_118,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_119,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_111,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_120,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_112,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_121,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_113,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_122,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_114,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_123,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_115,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_124,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_116,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_125,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_117,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_126,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_127,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_118,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_128,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_119,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_129,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_120,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_130,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_121,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_131,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_122,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_132,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_123,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_133,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_124,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_134,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_125,Armilla,,1,0,1,1
L1,L1ViernesInvierno26,VUELTAL1ViernesInvierno26_135,Albolote,,2,1,1,1
L1,L1ViernesInvierno26,IDAL1ViernesInvierno26_126,Armilla,,1,0,1,1
